ID_Transaccion,Fecha,Cuenta_Origen,Cuenta_Destino,Monto,Tipo_Transaccion,Ubicacion_IP,Dispositivo,Es_Fraudulenta
269,2024-08-06,ACC-689000,ACC-825801,3135.88807011451,Débito,204.156.123.184,Computadora,0
270,2024-12-28,ACC-932931,ACC-966986,4854.245620106055,Crédito,88.6.181.200,Smartphone,0
271,2024-09-11,ACC-515185,ACC-640903,2816.818539338366,Pago,32.97.83.150,Computadora,0
272,2025-01-10,ACC-507775,ACC-270331,1715.1489308444015,Transferencia,90.83.162.168,Computadora,0
273,2024-05-07,ACC-170831,ACC-135713,2619.157383213851,Débito,5.48.210.35,Smartphone,0
274,2024-07-28,ACC-896552,ACC-682598,4897.353292452356,Débito,176.238.39.48,Computadora,0
275,2024-10-06,ACC-381924,ACC-463930,3496.994041038501,Crédito,7.161.218.236,Tablet,0
276,2024-04-13,ACC-628605,ACC-105849,3376.2818827389033,Crédito,37.30.13.233,Tablet,0
277,2024-03-30,ACC-794256,ACC-422154,1241.3738691431327,Débito,30.128.146.237,Computadora,0
278,2024-12-24,ACC-405161,ACC-827092,3730.8324619250575,Crédito,199.197.122.227,Tablet,0
279,2024-06-20,ACC-942979,ACC-409539,3763.84555588527,Débito,212.139.22.133,Tablet,0
280,2024-11-12,ACC-612183,ACC-458103,1620.5804696907312,Débito,25.74.66.208,Computadora,0
281,2024-05-18,ACC-743765,ACC-178536,2444.3834703340303,Transferencia,68.102.114.251,Tablet,0
282,2024-12-22,ACC-989811,ACC-350342,1508.2864980552574,Pago,62.149.182.74,Computadora,0
283,2024-11-20,ACC-754084,ACC-900325,1330.590098105219,Transferencia,9.50.119.99,Smartphone,0
284,2024-04-03,ACC-581593,ACC-633456,178.18554773495148,Crédito,151.15.176.12,Smartphone,0
285,2025-03-23,ACC-585036,ACC-587479,1461.7981360339938,Transferencia,150.155.202.65,Tablet,0
286,2024-08-28,ACC-871950,ACC-514920,2792.1512518974605,Débito,102.127.22.182,Smartphone,0
287,2024-09-29,ACC-559064,ACC-736365,57.92587836769269,Transferencia,155.91.184.172,Tablet,0
288,2024-06-23,ACC-918240,ACC-776807,1451.9344648578538,Pago,194.16.5.51,Smartphone,0
289,2024-07-29,ACC-790054,ACC-381219,4412.981145000088,Transferencia,191.184.194.67,Computadora,0
290,2025-03-14,ACC-385198,ACC-112483,2988.5604962814364,Pago,211.33.191.28,Tablet,0
291,2025-02-15,ACC-990377,ACC-745680,3058.9209792008533,Débito,172.49.87.254,Smartphone,0
292,2024-09-05,ACC-312155,ACC-646131,2046.6533098804484,Crédito,159.212.146.45,Smartphone,0
293,2025-01-15,ACC-778675,ACC-757418,3398.5371102874346,Pago,196.237.237.37,Computadora,0
294,2024-06-24,ACC-518977,ACC-766322,990.1671928402778,Crédito,118.139.138.101,Computadora,0
295,2024-05-03,ACC-979450,ACC-332196,4102.796711401748,Pago,145.37.85.133,Smartphone,0
296,2024-06-04,ACC-321492,ACC-424428,627.6111436827041,Transferencia,21.243.130.50,Computadora,0
297,2024-09-27,ACC-944439,ACC-939543,3297.2067055328907,Pago,44.222.83.72,Computadora,0
298,2025-01-18,ACC-560816,ACC-522857,1738.689162807431,Transferencia,75.241.167.108,Computadora,0
299,2024-10-14,ACC-127324,ACC-571197,3750.18920438326,Crédito,129.231.2.169,Computadora,0
300,2025-01-26,ACC-765670,ACC-214758,2771.334528766799,Transferencia,38.136.162.252,Computadora,0
